Date,Shop,Product_Category,Qty,Amount,Sales Price,No.,Year,Month,Year-Month,DayOfWeek,Quarter
2022-07-18,905 - Eldoret,Home Textiles,1.0,7758.62,7758.62,1,2022,7,2022-07,Monday,3
2022-07-18,905 - Eldoret,Kids Wear,7.0,51551.73,7715.52,2,2022,7,2022-07,Monday,3
2022-07-18,905 - Eldoret,Mixed Clothing,2.0,8620.69,4310.35,1,2022,7,2022-07,Monday,3
2022-07-18,905 - Eldoret,Outerwear,4.0,28879.32,7543.105,2,2022,7,2022-07,Monday,3
2022-07-18,905 - Eldoret,Pants & Bottoms,2.0,17241.38,8620.69,1,2022,7,2022-07,Monday,3
2022-07-18,905 - Eldoret,Shirts & Tops,2.0,19655.17,9827.585,2,2022,7,2022-07,Monday,3
2022-07-18,907-Kisumu WS,Home Textiles,1.0,6465.52,6465.52,1,2022,7,2022-07,Monday,3
2022-07-18,907-Kisumu WS,Kids Wear,1.0,7327.59,7327.59,1,2022,7,2022-07,Monday,3
2022-07-18,907-Kisumu WS,Miscellaneous,1.0,5603.45,5603.45,1,2022,7,2022-07,Monday,3
2022-07-18,907-Kisumu WS,Mixed Clothing,1.0,5172.41,5172.41,1,2022,7,2022-07,Monday,3
2022-07-18,907-Kisumu WS,Outerwear,6.0,40775.86,6689.656,5,2022,7,2022-07,Monday,3
2022-07-18,907-Kisumu WS,Pants & Bottoms,4.0,35301.72,8814.654999999999,2,2022,7,2022-07,Monday,3
2022-07-18,907-Kisumu WS,Shirts & Tops,1.0,7758.62,7758.62,1,2022,7,2022-07,Monday,3
2022-07-18,913 -Kakamega WS,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Monday,3
2022-07-18,913 -Kakamega WS,Kids Wear,2.0,15431.029999999999,7715.514999999999,2,2022,7,2022-07,Monday,3
2022-07-18,913 -Kakamega WS,Outerwear,7.0,50517.25,7198.280000000001,4,2022,7,2022-07,Monday,3
2022-07-18,913 -Kakamega WS,Pants & Bottoms,2.0,17672.41,8836.21,1,2022,7,2022-07,Monday,3
2022-07-18,99 Warehouse,Bulk Items,45.0,39913.79,1063.2166666666667,3,2022,7,2022-07,Monday,3
2022-07-18,99 Warehouse,Pants & Bottoms,1.0,11637.93,11637.93,1,2022,7,2022-07,Monday,3
2022-07-19,901 - Gikomba,Bags & Accessories,1.0,14655.17,14655.17,1,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Dresses & Skirts,2.0,14655.17,7327.59,1,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Home Textiles,3.0,21120.690000000002,6896.555,2,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Kids Wear,22.0,191896.56,9517.244,5,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Leather Goods,5.0,35344.83,7327.585,2,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Outerwear,53.0,363534.49,7025.861666666667,6,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Pants & Bottoms,13.0,109741.37,8931.032000000001,5,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Shirts & Tops,75.0,537931.03,7484.325454545455,11,2022,7,2022-07,Tuesday,3
2022-07-19,901 - Gikomba,Sports Wear,1.0,7758.62,7758.62,1,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Dresses & Skirts,4.0,28275.86,7068.965,4,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Footwear,4.0,17241.36,4310.34,4,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Home Textiles,1.0,8103.45,8103.45,1,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Kids Wear,34.0,301379.33,9363.712857142857,21,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Miscellaneous,2.0,12500.0,6250.0,2,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Mixed Clothing,4.0,17241.38,4310.35,2,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Outerwear,21.0,151034.48,7086.2080000000005,10,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Pants & Bottoms,7.0,63749.99,9107.141428571429,7,2022,7,2022-07,Tuesday,3
2022-07-19,904 - Kericho,Shirts & Tops,17.0,146206.88,8692.526666666667,6,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Bags & Accessories,6.0,79051.71,13224.136000000002,5,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Dresses & Skirts,8.0,64051.729999999996,8318.968333333332,6,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Home Textiles,4.0,30431.04,7607.76,4,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Kids Wear,34.0,343275.86000000004,8948.278,10,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Mixed Clothing,3.0,23275.86,7758.62,3,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Outerwear,39.0,276206.91,7030.653333333334,18,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Pants & Bottoms,31.0,266336.2,8924.949999999999,17,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Shirts & Tops,24.0,216551.72,8872.68,13,2022,7,2022-07,Tuesday,3
2022-07-19,904.5 Meru WS,Sports Wear,1.0,7758.62,7758.62,1,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Bags & Accessories,1.0,12931.03,12931.03,1,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Bulk Items,10.0,10344.83,1034.48,1,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Dresses & Skirts,9.0,79568.95,8586.206,5,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Home Textiles,11.0,160948.27,10847.703333333333,3,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Kids Wear,45.0,433017.24,10366.380000000001,8,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Miscellaneous,2.0,11206.9,5603.45,2,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Outerwear,20.0,144655.16999999998,7174.33,9,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Pants & Bottoms,25.0,181034.48,8060.345454545455,11,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Shirts & Tops,27.0,240000.01,8672.414,10,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Sports Wear,1.0,7758.62,7758.62,1,2022,7,2022-07,Tuesday,3
2022-07-19,905 - Eldoret,Underwear & Basics,2.0,15517.24,7758.62,2,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Bath & Linens,2.0,23793.1,11896.55,1,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Dresses & Skirts,7.0,52500.01,7385.06,6,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Home Textiles,10.0,105689.66,9324.713333333333,6,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Kids Wear,38.0,300517.25,8775.863000000001,10,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Miscellaneous,5.0,28017.239999999998,5603.45,3,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Mixed Clothing,1.0,4310.34,4310.34,1,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Outerwear,15.0,108017.25,7112.071666666667,6,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Pants & Bottoms,22.0,174568.97,7894.089285714285,14,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Shirts & Tops,24.0,214741.39,8784.484999999999,10,2022,7,2022-07,Tuesday,3
2022-07-19,907-Kisumu WS,Sports Wear,1.0,7758.62,7758.62,1,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Dresses & Skirts,3.0,21982.760000000002,7327.59,2,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Home Textiles,1.0,7327.59,7327.59,1,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Kids Wear,27.0,224827.59,8543.103,10,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Miscellaneous,2.0,11637.93,5818.965,2,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Mixed Clothing,2.0,10344.82,5172.41,2,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Outerwear,12.0,87500.0,7183.91,3,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Pants & Bottoms,17.0,128793.09,7793.103,10,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Shirts & Tops,31.0,268793.12,8698.278,10,2022,7,2022-07,Tuesday,3
2022-07-19,913 -Kakamega WS,Sports Wear,1.0,7758.62,7758.62,1,2022,7,2022-07,Tuesday,3
2022-07-20,901 - Gikomba,Home Textiles,1.0,7586.21,7586.21,1,2022,7,2022-07,Wednesday,3
2022-07-20,901 - Gikomba,Kids Wear,1.0,15344.83,15344.83,1,2022,7,2022-07,Wednesday,3
2022-07-20,901 - Gikomba,Mixed Clothing,2.0,18965.52,9482.76,1,2022,7,2022-07,Wednesday,3
2022-07-20,901 - Gikomba,Pants & Bottoms,11.0,88793.11,9482.76,2,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Home Textiles,1.0,7586.21,7586.21,1,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Kids Wear,3.0,23189.65,7931.035,2,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Miscellaneous,1.0,3448.28,3448.28,1,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Mixed Clothing,2.0,8620.69,4310.35,1,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Outerwear,5.0,35862.08,7198.280000000001,4,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Pants & Bottoms,2.0,15948.27,7974.135,2,2022,7,2022-07,Wednesday,3
2022-07-20,904 - Kericho,Shirts & Tops,1.0,6896.55,6896.55,1,2022,7,2022-07,Wednesday,3
2022-07-20,904.5 Meru WS,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Wednesday,3
2022-07-20,904.5 Meru WS,Home Textiles,2.0,14181.04,7090.52,2,2022,7,2022-07,Wednesday,3
2022-07-20,904.5 Meru WS,Kids Wear,8.0,68965.52,9051.725,2,2022,7,2022-07,Wednesday,3
2022-07-20,904.5 Meru WS,Mixed Clothing,3.0,12931.03,4310.34,1,2022,7,2022-07,Wednesday,3
2022-07-20,904.5 Meru WS,Outerwear,1.0,7327.59,7327.59,1,2022,7,2022-07,Wednesday,3
2022-07-20,904.5 Meru WS,Pants & Bottoms,2.0,11982.759999999998,5991.379999999999,2,2022,7,2022-07,Wednesday,3
2022-07-20,905 - Eldoret,Kids Wear,5.0,34482.76,6896.55,1,2022,7,2022-07,Wednesday,3
2022-07-20,905 - Eldoret,Outerwear,4.0,23275.86,6178.16,3,2022,7,2022-07,Wednesday,3
2022-07-20,905 - Eldoret,Pants & Bottoms,1.0,8793.1,8793.1,1,2022,7,2022-07,Wednesday,3
2022-07-20,905 - Eldoret,Shirts & Tops,2.0,11206.9,5603.45,2,2022,7,2022-07,Wednesday,3
2022-07-20,907-Kisumu WS,Dresses & Skirts,3.0,18965.510000000002,6034.48,2,2022,7,2022-07,Wednesday,3
2022-07-20,907-Kisumu WS,Kids Wear,4.0,40862.07,9655.17,2,2022,7,2022-07,Wednesday,3
2022-07-20,907-Kisumu WS,Miscellaneous,5.0,28017.24,5603.45,1,2022,7,2022-07,Wednesday,3
2022-07-20,907-Kisumu WS,Mixed Clothing,3.0,12931.03,4310.34,1,2022,7,2022-07,Wednesday,3
2022-07-20,907-Kisumu WS,Outerwear,3.0,21551.72,7112.07,2,2022,7,2022-07,Wednesday,3
2022-07-20,907-Kisumu WS,Pants & Bottoms,1.0,6896.55,6896.55,1,2022,7,2022-07,Wednesday,3
2022-07-20,907-Kisumu WS,Underwear & Basics,1.0,7327.59,7327.59,1,2022,7,2022-07,Wednesday,3
2022-07-20,913 -Kakamega WS,Kids Wear,2.0,21982.76,10991.38,2,2022,7,2022-07,Wednesday,3
2022-07-20,913 -Kakamega WS,Miscellaneous,4.0,27586.21,6465.52,2,2022,7,2022-07,Wednesday,3
2022-07-20,913 -Kakamega WS,Mixed Clothing,1.0,4310.34,4310.34,1,2022,7,2022-07,Wednesday,3
2022-07-20,913 -Kakamega WS,Outerwear,1.0,6896.55,6896.55,1,2022,7,2022-07,Wednesday,3
2022-07-20,913 -Kakamega WS,Shirts & Tops,2.0,18448.28,9224.14,1,2022,7,2022-07,Wednesday,3
2022-07-21,901 - Gikomba,Kids Wear,1.0,6896.55,6896.55,1,2022,7,2022-07,Thursday,3
2022-07-21,901 - Gikomba,Outerwear,3.0,20689.66,6896.55,1,2022,7,2022-07,Thursday,3
2022-07-21,901 - Gikomba,Pants & Bottoms,2.0,17672.41,8836.21,1,2022,7,2022-07,Thursday,3
2022-07-21,901 - Gikomba,Shirts & Tops,2.0,9482.76,4741.38,1,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Bags & Accessories,1.0,6465.52,6465.52,1,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Bulk Items,1.0,5172.41,5172.41,1,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Kids Wear,5.0,36120.69,7715.514999999999,2,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Miscellaneous,2.0,10344.83,5172.42,1,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Mixed Clothing,1.0,4310.34,4310.34,1,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Outerwear,6.0,42241.39,6896.555,4,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Pants & Bottoms,2.0,17887.93,8943.965,2,2022,7,2022-07,Thursday,3
2022-07-21,904 - Kericho,Shirts & Tops,1.0,5603.45,5603.45,1,2022,7,2022-07,Thursday,3
2022-07-21,904.5 Meru WS,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Thursday,3
2022-07-21,904.5 Meru WS,Kids Wear,2.0,22672.42,11336.21,2,2022,7,2022-07,Thursday,3
2022-07-21,904.5 Meru WS,Shirts & Tops,2.0,16379.310000000001,8189.655000000001,2,2022,7,2022-07,Thursday,3
2022-07-21,905 - Eldoret,Bath & Linens,2.0,22603.45,11301.73,1,2022,7,2022-07,Thursday,3
2022-07-21,905 - Eldoret,Kids Wear,4.0,31896.550000000003,8333.333333333334,3,2022,7,2022-07,Thursday,3
2022-07-21,905 - Eldoret,Miscellaneous,1.0,5603.45,5603.45,1,2022,7,2022-07,Thursday,3
2022-07-21,905 - Eldoret,Mixed Clothing,2.0,8620.69,4310.35,1,2022,7,2022-07,Thursday,3
2022-07-21,905 - Eldoret,Outerwear,2.0,13965.52,6982.76,2,2022,7,2022-07,Thursday,3
2022-07-21,905 - Eldoret,Pants & Bottoms,1.0,5948.28,5948.28,1,2022,7,2022-07,Thursday,3
2022-07-21,907-Kisumu WS,Kids Wear,2.0,17068.96,8534.48,2,2022,7,2022-07,Thursday,3
2022-07-21,907-Kisumu WS,Miscellaneous,3.0,16810.34,5603.45,1,2022,7,2022-07,Thursday,3
2022-07-21,907-Kisumu WS,Mixed Clothing,4.0,17241.38,4310.35,2,2022,7,2022-07,Thursday,3
2022-07-21,907-Kisumu WS,Pants & Bottoms,2.0,17586.2,8793.1,2,2022,7,2022-07,Thursday,3
2022-07-21,913 -Kakamega WS,Home Textiles,1.0,7586.21,7586.21,1,2022,7,2022-07,Thursday,3
2022-07-21,913 -Kakamega WS,Kids Wear,7.0,51206.89,7413.7925,4,2022,7,2022-07,Thursday,3
2022-07-21,913 -Kakamega WS,Miscellaneous,2.0,14655.18,7327.59,2,2022,7,2022-07,Thursday,3
2022-07-21,913 -Kakamega WS,Pants & Bottoms,2.0,15517.240000000002,7758.620000000001,2,2022,7,2022-07,Thursday,3
2022-07-21,99 Warehouse,Bags & Accessories,2.0,18508.62,9254.31,1,2022,7,2022-07,Thursday,3
2022-07-21,99 Warehouse,Bath & Linens,2.0,26043.1,13021.55,1,2022,7,2022-07,Thursday,3
2022-07-21,99 Warehouse,Bulk Items,4.0,4137.93,1034.48,1,2022,7,2022-07,Thursday,3
2022-07-22,901 - Gikomba,Bags & Accessories,3.0,24741.370000000003,9137.93,2,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Bath & Linens,2.0,27413.79,13706.9,1,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Dresses & Skirts,1.0,15086.21,15086.21,1,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Home Textiles,1.0,6465.52,6465.52,1,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Kids Wear,1.0,15344.83,15344.83,1,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Leather Goods,1.0,6465.52,6465.52,1,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Mixed Clothing,1.0,9482.76,9482.76,1,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Outerwear,41.0,308793.1,7068.966666666667,3,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Pants & Bottoms,10.0,80344.82,8793.102,5,2022,7,2022-07,Friday,3
2022-07-22,901 - Gikomba,Shirts & Tops,103.0,833362.0700000001,8333.334444444445,9,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Bags & Accessories,2.0,21551.72,10775.86,2,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Dresses & Skirts,2.0,14137.93,7068.965,2,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Footwear,1.0,4310.34,4310.34,1,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Home Textiles,3.0,37758.63,12586.21,3,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Kids Wear,23.0,201896.57,9517.243333333334,15,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Miscellaneous,4.0,24568.97,6142.2425,4,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Mixed Clothing,3.0,12931.03,4310.345,2,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Outerwear,25.0,180948.28,7252.1575,8,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Pants & Bottoms,13.0,95258.61,8261.493333333334,6,2022,7,2022-07,Friday,3
2022-07-22,904 - Kericho,Shirts & Tops,16.0,136206.88999999998,8814.65625,8,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Bags & Accessories,6.0,52758.62,8793.103333333334,6,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Bath & Linens,3.0,40689.659999999996,13563.22,3,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Bulk Items,3.0,1293.1,431.03,1,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Dresses & Skirts,4.0,29310.35,7327.59,3,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Home Textiles,7.0,77456.9,10323.276666666667,6,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Kids Wear,15.0,116724.15000000001,8084.294444444446,9,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Miscellaneous,11.0,62500.009999999995,5603.45,8,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Mixed Clothing,2.0,13793.1,6896.55,2,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Outerwear,50.0,360689.66000000003,7241.381875,16,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Pants & Bottoms,33.0,270387.93,8450.234545454545,22,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Shirts & Tops,51.0,425603.47000000003,8362.070384615385,26,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Underwear & Basics,1.0,7758.62,7758.62,1,2022,7,2022-07,Friday,3
2022-07-22,904.5 Meru WS,Work Wear,2.0,24137.93,12068.97,1,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Bags & Accessories,7.0,68275.86,10883.6225,4,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Dresses & Skirts,3.0,36810.34,11077.585,2,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Footwear,5.0,21551.72,4310.34,1,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Home Textiles,1.0,17241.38,17241.38,1,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Kids Wear,23.0,195603.44,10366.380000000001,4,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Miscellaneous,16.0,97931.04,6068.967999999999,5,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Mixed Clothing,5.0,21551.72,4310.34,1,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Outerwear,36.0,263620.69,7487.685714285714,7,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Pants & Bottoms,17.0,127456.88,7629.31,5,2022,7,2022-07,Friday,3
2022-07-22,905 - Eldoret,Shirts & Tops,22.0,187758.62999999998,7706.9,5,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Bags & Accessories,2.0,17500.0,8750.0,2,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Bath & Linens,3.0,42500.0,14396.555,2,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Dresses & Skirts,2.0,14224.14,7112.07,2,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Footwear,4.0,17241.38,4310.35,1,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Home Textiles,8.0,112931.04000000001,13362.07,6,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Kids Wear,33.0,255172.42,8419.541666666666,6,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Miscellaneous,21.0,118965.51,5818.9675,4,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Mixed Clothing,9.0,38793.1,4310.345,2,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Outerwear,26.0,182327.58,6465.516666666666,3,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Pants & Bottoms,26.0,209224.13,8349.139,10,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Shirts & Tops,26.0,197844.84,7825.672222222222,9,2022,7,2022-07,Friday,3
2022-07-22,907-Kisumu WS,Work Wear,2.0,25000.0,12500.0,1,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Bags & Accessories,2.0,21810.35,10905.175,2,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Bulk Items,10.0,8620.69,862.07,1,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Dresses & Skirts,1.0,7327.59,7327.59,1,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Footwear,5.0,21551.71,4310.34,3,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Home Textiles,2.0,31034.489999999998,15517.244999999999,2,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Kids Wear,13.0,113275.86,9583.335000000001,6,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Miscellaneous,13.0,76724.14,6106.323333333334,6,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Outerwear,18.0,131896.56,7327.59,6,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Pants & Bottoms,11.0,86379.32,7995.6900000000005,8,2022,7,2022-07,Friday,3
2022-07-22,913 -Kakamega WS,Shirts & Tops,17.0,134568.97,8055.556666666666,9,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Bags & Accessories,24.0,222568.98,9720.081764705881,17,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Bath & Linens,30.0,371961.18,12648.7055,20,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Bulk Items,4.0,3448.28,862.07,1,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Dresses & Skirts,12.0,89431.05,7670.9800000000005,9,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Footwear,15.0,75000.0,9482.76,2,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Home Textiles,37.0,377741.39,10101.534444444444,9,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Kids Wear,111.0,1115767.28,10365.102222222222,27,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Leather Goods,20.0,131034.48,6551.72,1,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Miscellaneous,106.0,745862.08,7047.4175000000005,8,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Mixed Clothing,36.0,341508.61,9457.614166666668,12,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Outerwear,27.0,187543.12,7518.106,5,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Pants & Bottoms,145.0,1180908.62,8491.995499999999,60,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Shirts & Tops,229.0,2099319.0,9533.229818181819,55,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Sports Wear,7.0,51594.829999999994,7370.69,6,2022,7,2022-07,Friday,3
2022-07-22,99 Warehouse,Work Wear,13.0,144073.28,11289.511666666667,6,2022,7,2022-07,Friday,3
2022-07-23,901 - Gikomba,Home Textiles,1.0,6465.52,6465.52,1,2022,7,2022-07,Saturday,3
2022-07-23,901 - Gikomba,Outerwear,1.0,6896.55,6896.55,1,2022,7,2022-07,Saturday,3
2022-07-23,901 - Gikomba,Pants & Bottoms,1.0,11206.9,11206.9,1,2022,7,2022-07,Saturday,3
2022-07-23,904 - Kericho,Kids Wear,3.0,21982.76,7327.59,1,2022,7,2022-07,Saturday,3
2022-07-23,904 - Kericho,Miscellaneous,2.0,12931.04,6465.52,2,2022,7,2022-07,Saturday,3
2022-07-23,904 - Kericho,Mixed Clothing,1.0,4310.34,4310.34,1,2022,7,2022-07,Saturday,3
2022-07-23,904 - Kericho,Outerwear,2.0,14396.560000000001,7198.280000000001,2,2022,7,2022-07,Saturday,3
2022-07-23,904 - Kericho,Pants & Bottoms,2.0,12844.83,6422.415,2,2022,7,2022-07,Saturday,3
2022-07-23,904 - Kericho,Shirts & Tops,2.0,11206.9,5603.45,1,2022,7,2022-07,Saturday,3
2022-07-23,904.5 Meru WS,Kids Wear,2.0,14655.17,7327.59,1,2022,7,2022-07,Saturday,3
2022-07-23,904.5 Meru WS,Pants & Bottoms,1.0,7672.41,7672.41,1,2022,7,2022-07,Saturday,3
2022-07-23,905 - Eldoret,Kids Wear,1.0,10775.86,10775.86,1,2022,7,2022-07,Saturday,3
