Year,Month,Shop,Product_Category,Qty,Amount,No.
2024.0,4.0,914-EMBU WS,Mixed Clothing,16.0,104051.73,14
2024.0,4.0,914-EMBU WS,Outerwear,43.0,300948.24,40
2024.0,4.0,914-EMBU WS,Pants & Bottoms,25.0,197155.15,20
2024.0,4.0,914-EMBU WS,Shirts & Tops,30.0,245431.04,29
2024.0,4.0,914-EMBU WS,Underwear & Basics,1.0,7758.62,1
2024.0,4.0,915-NANYUKI WS,Kids Wear,1.0,11637.93,1
2024.0,4.0,915-NANYUKI WS,Miscellaneous,1.0,6034.48,1
2024.0,4.0,915-NANYUKI WS,Outerwear,9.0,77155.18000000001,8
2024.0,4.0,915-NANYUKI WS,Pants & Bottoms,2.0,36637.93,2
2024.0,4.0,915-NANYUKI WS,Shirts & Tops,2.0,18965.52,1
2024.0,4.0,99 Warehouse,Bags & Accessories,159.0,1378120.7,24
2024.0,4.0,99 Warehouse,Bath & Linens,21.0,289482.72,17
2024.0,4.0,99 Warehouse,Bulk Items,685.0,1248254.32,131
2024.0,4.0,99 Warehouse,Dresses & Skirts,30.0,248965.52000000002,10
2024.0,4.0,99 Warehouse,Footwear,318.0,1892586.23,18
2024.0,4.0,99 Warehouse,Home Textiles,8.0,143103.45,2
2024.0,4.0,99 Warehouse,Kids Wear,193.0,2037883.59,83
2024.0,4.0,99 Warehouse,Leather Goods,7.0,57327.59,2
2024.0,4.0,99 Warehouse,Miscellaneous,117.0,887793.06,16
2024.0,4.0,99 Warehouse,Mixed Clothing,20.0,170689.65,4
2024.0,4.0,99 Warehouse,Outerwear,122.0,844172.37,50
2024.0,4.0,99 Warehouse,Pants & Bottoms,172.0,1479965.59,100
2024.0,4.0,99 Warehouse,Shirts & Tops,514.0,4077646.65,170
2024.0,4.0,99 Warehouse,Sports Wear,9.0,77586.21,5
2024.0,4.0,99 Warehouse,Work Wear,7.0,88232.76,7
2024.0,5.0,901 - Gikomba,Bags & Accessories,33.0,329741.38,16
2024.0,5.0,901 - Gikomba,Bath & Linens,27.0,392672.4,19
2024.0,5.0,901 - Gikomba,Bulk Items,30.0,375431.05,16
2024.0,5.0,901 - Gikomba,Dresses & Skirts,20.0,199137.93,11
2024.0,5.0,901 - Gikomba,Footwear,27.0,139655.16,11
2024.0,5.0,901 - Gikomba,Home Textiles,39.0,365431.04,12
2024.0,5.0,901 - Gikomba,Kids Wear,135.0,1447155.1600000001,41
2024.0,5.0,901 - Gikomba,Leather Goods,7.0,59482.770000000004,4
2024.0,5.0,901 - Gikomba,Miscellaneous,3.0,18103.45,1
2024.0,5.0,901 - Gikomba,Mixed Clothing,7.0,69396.55,5
2024.0,5.0,901 - Gikomba,Outerwear,198.0,1590948.24,50
2024.0,5.0,901 - Gikomba,Pants & Bottoms,269.0,2209396.51,97
2024.0,5.0,901 - Gikomba,Shirts & Tops,732.0,5426293.140000001,121
2024.0,5.0,901 - Gikomba,Sports Wear,10.0,95689.67,8
2024.0,5.0,901 - Gikomba,Underwear & Basics,2.0,15517.24,2
2024.0,5.0,901 - Gikomba,Work Wear,7.0,92672.41,5
2024.0,5.0,904 - Kericho,Bags & Accessories,8.0,79568.97,6
2024.0,5.0,904 - Kericho,Bath & Linens,13.0,171120.7,10
2024.0,5.0,904 - Kericho,Bulk Items,15.0,184482.81,14
2024.0,5.0,904 - Kericho,Dresses & Skirts,9.0,76293.1,8
2024.0,5.0,904 - Kericho,Footwear,21.0,107068.95,9
2024.0,5.0,904 - Kericho,Home Textiles,24.0,254396.61000000002,21
2024.0,5.0,904 - Kericho,Kids Wear,247.0,2101638.0,79
2024.0,5.0,904 - Kericho,Miscellaneous,55.0,313017.24,21
2024.0,5.0,904 - Kericho,Mixed Clothing,10.0,65948.25,9
2024.0,5.0,904 - Kericho,Outerwear,166.0,1237068.93,76
2024.0,5.0,904 - Kericho,Pants & Bottoms,81.0,648965.52,47
2024.0,5.0,904 - Kericho,Shirts & Tops,78.0,642586.23,49
2024.0,5.0,904 - Kericho,Sports Wear,1.0,9482.76,1
2024.0,5.0,904 - Kericho,Work Wear,1.0,13793.1,1
2024.0,5.0,904.5 Meru WS,Bags & Accessories,17.0,134741.41,15
2024.0,5.0,904.5 Meru WS,Bath & Linens,17.0,246120.7,17
2024.0,5.0,904.5 Meru WS,Bulk Items,40.0,121982.78,10
2024.0,5.0,904.5 Meru WS,Dresses & Skirts,20.0,162155.16,12
2024.0,5.0,904.5 Meru WS,Footwear,45.0,239224.09,26
2024.0,5.0,904.5 Meru WS,Home Textiles,17.0,189827.61000000002,15
2024.0,5.0,904.5 Meru WS,Kids Wear,71.0,781034.49,48
2024.0,5.0,904.5 Meru WS,Miscellaneous,75.0,469137.88,55
2024.0,5.0,904.5 Meru WS,Mixed Clothing,28.0,175431.05,26
2024.0,5.0,904.5 Meru WS,Outerwear,132.0,1018793.08,84
2024.0,5.0,904.5 Meru WS,Pants & Bottoms,155.0,1329913.8,120
2024.0,5.0,904.5 Meru WS,Shirts & Tops,148.0,1246207.04,110
2024.0,5.0,904.5 Meru WS,Sports Wear,11.0,104310.36,8
2024.0,5.0,904.5 Meru WS,Underwear & Basics,5.0,38793.1,5
2024.0,5.0,904.5 Meru WS,Work Wear,2.0,27586.2,2
2024.0,5.0,905 - Eldoret,Bags & Accessories,16.0,148965.54,11
2024.0,5.0,905 - Eldoret,Bath & Linens,17.0,207327.59,14
2024.0,5.0,905 - Eldoret,Bulk Items,26.0,306896.62,22
2024.0,5.0,905 - Eldoret,Dresses & Skirts,14.0,111206.9,10
2024.0,5.0,905 - Eldoret,Footwear,90.0,445689.65,24
2024.0,5.0,905 - Eldoret,Home Textiles,45.0,754913.8,17
2024.0,5.0,905 - Eldoret,Kids Wear,180.0,1943189.68,86
2024.0,5.0,905 - Eldoret,Miscellaneous,127.0,777586.18,21
2024.0,5.0,905 - Eldoret,Mixed Clothing,14.0,82758.63,10
2024.0,5.0,905 - Eldoret,Outerwear,109.0,804569.01,84
2024.0,5.0,905 - Eldoret,Pants & Bottoms,165.0,1305129.29,66
2024.0,5.0,905 - Eldoret,Shirts & Tops,91.0,796551.71,74
2024.0,5.0,905 - Eldoret,Sports Wear,4.0,37931.04,3
2024.0,5.0,905 - Eldoret,Underwear & Basics,14.0,107974.13,12
2024.0,5.0,905 - Eldoret,Work Wear,4.0,53448.270000000004,3
2024.0,5.0,906 - Kisii,Bags & Accessories,8.0,58620.7,8
2024.0,5.0,906 - Kisii,Bath & Linens,13.0,175172.41,9
2024.0,5.0,906 - Kisii,Bulk Items,12.0,148706.91,8
2024.0,5.0,906 - Kisii,Dresses & Skirts,7.0,59482.76,6
2024.0,5.0,906 - Kisii,Footwear,10.0,51724.130000000005,4
2024.0,5.0,906 - Kisii,Home Textiles,32.0,489827.61,16
2024.0,5.0,906 - Kisii,Kids Wear,127.0,1307844.77,39
2024.0,5.0,906 - Kisii,Miscellaneous,80.0,521810.32,24
2024.0,5.0,906 - Kisii,Mixed Clothing,17.0,97672.41,11
2024.0,5.0,906 - Kisii,Outerwear,37.0,281810.36,21
2024.0,5.0,906 - Kisii,Pants & Bottoms,65.0,578060.3,42
2024.0,5.0,906 - Kisii,Shirts & Tops,58.0,495517.24,45
2024.0,5.0,906 - Kisii,Work Wear,2.0,27155.17,2
2024.0,5.0,907-Kisumu WS,Bags & Accessories,47.0,360431.05,24
2024.0,5.0,907-Kisumu WS,Bath & Linens,21.0,286206.91,16
2024.0,5.0,907-Kisumu WS,Bulk Items,32.0,316379.35,17
2024.0,5.0,907-Kisumu WS,Dresses & Skirts,24.0,198534.49,22
2024.0,5.0,907-Kisumu WS,Footwear,19.0,96120.65,14
2024.0,5.0,907-Kisumu WS,Home Textiles,33.0,376982.81,26
2024.0,5.0,907-Kisumu WS,Kids Wear,172.0,1545344.79,66
2024.0,5.0,907-Kisumu WS,Leather Goods,1.0,8620.69,1
2024.0,5.0,907-Kisumu WS,Miscellaneous,71.0,423362.06,17
2024.0,5.0,907-Kisumu WS,Mixed Clothing,8.0,45258.62,4
2024.0,5.0,907-Kisumu WS,Outerwear,70.0,509741.36,45
2024.0,5.0,907-Kisumu WS,Pants & Bottoms,178.0,1477499.96,98
2024.0,5.0,907-Kisumu WS,Shirts & Tops,76.0,616551.76,52
2024.0,5.0,907-Kisumu WS,Underwear & Basics,6.0,46551.72,6
2024.0,5.0,907-Kisumu WS,Work Wear,3.0,40948.270000000004,3
2024.0,5.0,910 - Kitale,Bags & Accessories,15.0,109310.35,9
2024.0,5.0,910 - Kitale,Bath & Linens,14.0,177586.23,12
2024.0,5.0,910 - Kitale,Bulk Items,49.0,148275.88,9
2024.0,5.0,910 - Kitale,Dresses & Skirts,18.0,150431.06,16
2024.0,5.0,910 - Kitale,Footwear,34.0,175344.8,17
2024.0,5.0,910 - Kitale,Home Textiles,18.0,180172.43,15
2024.0,5.0,910 - Kitale,Kids Wear,183.0,1685000.02,111
2024.0,5.0,910 - Kitale,Miscellaneous,75.0,432844.86,34
2024.0,5.0,910 - Kitale,Mixed Clothing,26.0,149999.94,21
2024.0,5.0,910 - Kitale,Outerwear,80.0,582241.35,63
2024.0,5.0,910 - Kitale,Pants & Bottoms,104.0,821034.48,69
2024.0,5.0,910 - Kitale,Shirts & Tops,82.0,721120.67,68
2024.0,5.0,910 - Kitale,Sports Wear,1.0,9482.76,1
2024.0,5.0,910 - Kitale,Underwear & Basics,1.0,7758.62,1
2024.0,5.0,910 - Kitale,Work Wear,1.0,13793.1,1
2024.0,5.0,913 -Kakamega WS,Bags & Accessories,19.0,179827.6,16
2024.0,5.0,913 -Kakamega WS,Bath & Linens,12.0,161465.52,11
2024.0,5.0,913 -Kakamega WS,Bulk Items,12.0,148275.87,8
2024.0,5.0,913 -Kakamega WS,Dresses & Skirts,17.0,160086.2,15
2024.0,5.0,913 -Kakamega WS,Footwear,3.0,15517.24,1
2024.0,5.0,913 -Kakamega WS,Home Textiles,7.0,72155.17,7
2024.0,5.0,913 -Kakamega WS,Kids Wear,123.0,1090862.06,55
2024.0,5.0,913 -Kakamega WS,Miscellaneous,69.0,411551.75,26
2024.0,5.0,913 -Kakamega WS,Mixed Clothing,14.0,86206.9,11
2024.0,5.0,913 -Kakamega WS,Outerwear,60.0,447327.66000000003,44
2024.0,5.0,913 -Kakamega WS,Pants & Bottoms,87.0,719137.86,70
2024.0,5.0,913 -Kakamega WS,Shirts & Tops,101.0,840086.24,71
2024.0,5.0,913 -Kakamega WS,Sports Wear,1.0,9482.76,1
2024.0,5.0,913 -Kakamega WS,Underwear & Basics,2.0,14655.18,2
2024.0,5.0,913 -Kakamega WS,Work Wear,2.0,26724.13,2
2024.0,5.0,914-EMBU WS,Bags & Accessories,4.0,47758.61,3
2024.0,5.0,914-EMBU WS,Bath & Linens,7.0,99396.55,7
2024.0,5.0,914-EMBU WS,Bulk Items,9.0,67327.59,8
2024.0,5.0,914-EMBU WS,Dresses & Skirts,9.0,76724.15000000001,9
2024.0,5.0,914-EMBU WS,Footwear,3.0,15517.23,3
2024.0,5.0,914-EMBU WS,Home Textiles,5.0,45431.03,5
2024.0,5.0,914-EMBU WS,Kids Wear,60.0,587931.05,49
2024.0,5.0,914-EMBU WS,Miscellaneous,9.0,60258.6,7
2024.0,5.0,914-EMBU WS,Mixed Clothing,8.0,62068.97,7
2024.0,5.0,914-EMBU WS,Outerwear,59.0,419137.85,44
2024.0,5.0,914-EMBU WS,Pants & Bottoms,35.0,295948.25,31
2024.0,5.0,914-EMBU WS,Shirts & Tops,42.0,368620.7,37
2024.0,5.0,914-EMBU WS,Sports Wear,4.0,37931.04,3
2024.0,5.0,914-EMBU WS,Underwear & Basics,1.0,7758.62,1
2024.0,5.0,914-EMBU WS,Work Wear,2.0,27155.17,2
2024.0,5.0,915-NANYUKI WS,Bags & Accessories,1.0,6465.52,1
2024.0,5.0,915-NANYUKI WS,Bath & Linens,4.0,48706.909999999996,4
2024.0,5.0,915-NANYUKI WS,Bulk Items,1.0,12068.97,1
2024.0,5.0,915-NANYUKI WS,Footwear,6.0,29741.38,2
2024.0,5.0,915-NANYUKI WS,Home Textiles,1.0,7758.62,1
2024.0,5.0,915-NANYUKI WS,Kids Wear,4.0,37672.41,3
2024.0,5.0,915-NANYUKI WS,Miscellaneous,3.0,15086.2,3
2024.0,5.0,915-NANYUKI WS,Mixed Clothing,4.0,28103.45,3
2024.0,5.0,915-NANYUKI WS,Outerwear,13.0,101241.37,9
2024.0,5.0,915-NANYUKI WS,Pants & Bottoms,13.0,108534.47,11
2024.0,5.0,915-NANYUKI WS,Shirts & Tops,9.0,64137.94,5
2024.0,5.0,915-NANYUKI WS,Sports Wear,2.0,18017.24,1
2024.0,5.0,915-NANYUKI WS,Work Wear,1.0,13793.1,1
2024.0,5.0,99 Warehouse,Bags & Accessories,70.0,832254.27,47
2024.0,5.0,99 Warehouse,Bath & Linens,215.0,2902392.0300000003,150
2024.0,5.0,99 Warehouse,Bulk Items,716.0,2195094.83,174
2024.0,5.0,99 Warehouse,Dresses & Skirts,202.0,1650512.86,91
2024.0,5.0,99 Warehouse,Footwear,788.0,4723922.43,24
2024.0,5.0,99 Warehouse,Home Textiles,94.0,1278379.29,24
2024.0,5.0,99 Warehouse,Kids Wear,1092.0,12337814.6,340
2024.0,5.0,99 Warehouse,Leather Goods,31.0,243663.79,7
2024.0,5.0,99 Warehouse,Miscellaneous,435.0,3212892.19,56
2024.0,5.0,99 Warehouse,Mixed Clothing,108.0,1105375.04,32
2024.0,5.0,99 Warehouse,Outerwear,218.0,1702637.93,102
2024.0,5.0,99 Warehouse,Pants & Bottoms,842.0,6919707.0600000005,456
2024.0,5.0,99 Warehouse,Shirts & Tops,1386.0,12550560.31,632
2024.0,5.0,99 Warehouse,Sports Wear,74.0,646681.03,46
2024.0,5.0,99 Warehouse,Underwear & Basics,7.0,53068.97,3
2024.0,5.0,99 Warehouse,Work Wear,68.0,864655.19,39
2024.0,6.0,901 - Gikomba,Bags & Accessories,14.0,129741.39,10
2024.0,6.0,901 - Gikomba,Bath & Linens,7.0,96120.68,6
2024.0,6.0,901 - Gikomba,Bulk Items,8.0,109482.76999999999,5
2024.0,6.0,901 - Gikomba,Dresses & Skirts,19.0,190086.18,15
2024.0,6.0,901 - Gikomba,Home Textiles,14.0,178017.25,9
2024.0,6.0,901 - Gikomba,Kids Wear,45.0,493103.45,18
2024.0,6.0,901 - Gikomba,Leather Goods,7.0,57327.59,2
2024.0,6.0,901 - Gikomba,Miscellaneous,9.0,50000.0,4
2024.0,6.0,901 - Gikomba,Mixed Clothing,2.0,17241.38,2
2024.0,6.0,901 - Gikomba,Outerwear,99.0,834051.73,23
2024.0,6.0,901 - Gikomba,Pants & Bottoms,126.0,1048965.47,62
2024.0,6.0,901 - Gikomba,Shirts & Tops,389.0,2783017.24,51
2024.0,6.0,901 - Gikomba,Sports Wear,16.0,238793.1,5
2024.0,6.0,901 - Gikomba,Underwear & Basics,2.0,15517.24,2
2024.0,6.0,901 - Gikomba,Work Wear,3.0,41379.31,1
2024.0,6.0,904 - Kericho,Bags & Accessories,8.0,68965.51999999999,3
2024.0,6.0,904 - Kericho,Bath & Linens,6.0,72413.81999999999,6
2024.0,6.0,904 - Kericho,Bulk Items,5.0,63793.11,4
2024.0,6.0,904 - Kericho,Dresses & Skirts,2.0,15086.21,2
2024.0,6.0,904 - Kericho,Footwear,27.0,136810.3,20
2024.0,6.0,904 - Kericho,Home Textiles,13.0,159051.74,11
2024.0,6.0,904 - Kericho,Kids Wear,170.0,1345517.27,54
2024.0,6.0,904 - Kericho,Miscellaneous,33.0,180000.0,16
2024.0,6.0,904 - Kericho,Mixed Clothing,11.0,81896.54,11
2024.0,6.0,904 - Kericho,Outerwear,148.0,1056120.69,73
2024.0,6.0,904 - Kericho,Pants & Bottoms,72.0,532327.56,35
2024.0,6.0,904 - Kericho,Shirts & Tops,50.0,396551.71,35
2024.0,6.0,904 - Kericho,Underwear & Basics,2.0,14655.18,2
2024.0,6.0,904 - Kericho,Work Wear,3.0,160344.83000000002,2
2024.0,6.0,904.5 Meru WS,Bags & Accessories,35.0,258793.15,28
2024.0,6.0,904.5 Meru WS,Bath & Linens,5.0,64224.14,5
2024.0,6.0,904.5 Meru WS,Bulk Items,18.0,68017.26,9
2024.0,6.0,904.5 Meru WS,Dresses & Skirts,17.0,139051.73,12
2024.0,6.0,904.5 Meru WS,Footwear,28.0,145258.57,21
2024.0,6.0,904.5 Meru WS,Home Textiles,20.0,201293.12,20
2024.0,6.0,904.5 Meru WS,Kids Wear,36.0,362586.25,33
2024.0,6.0,904.5 Meru WS,Leather Goods,1.0,8620.69,1
2024.0,6.0,904.5 Meru WS,Miscellaneous,47.0,292672.37,40
2024.0,6.0,904.5 Meru WS,Mixed Clothing,17.0,114655.18,16
2024.0,6.0,904.5 Meru WS,Outerwear,106.0,792844.85,77
2024.0,6.0,904.5 Meru WS,Pants & Bottoms,73.0,604482.72,59
2024.0,6.0,904.5 Meru WS,Shirts & Tops,101.0,850172.5,80
2024.0,6.0,904.5 Meru WS,Sports Wear,2.0,28448.28,2
2024.0,6.0,904.5 Meru WS,Underwear & Basics,1.0,7758.62,1
2024.0,6.0,904.5 Meru WS,Work Wear,3.0,41379.3,3
2024.0,6.0,905 - Eldoret,Bags & Accessories,10.0,86206.90000000001,8
2024.0,6.0,905 - Eldoret,Bath & Linens,6.0,79310.34,6
2024.0,6.0,905 - Eldoret,Bulk Items,8.0,105172.44,7
2024.0,6.0,905 - Eldoret,Dresses & Skirts,9.0,75431.03,5
2024.0,6.0,905 - Eldoret,Footwear,67.0,343448.24,28
2024.0,6.0,905 - Eldoret,Home Textiles,43.0,512499.99000000005,9
2024.0,6.0,905 - Eldoret,Kids Wear,101.0,959568.97,60
2024.0,6.0,905 - Eldoret,Miscellaneous,54.0,335948.26,16
2024.0,6.0,905 - Eldoret,Mixed Clothing,8.0,47413.79,6
2024.0,6.0,905 - Eldoret,Outerwear,130.0,896551.84,74
2024.0,6.0,905 - Eldoret,Pants & Bottoms,106.0,833965.53,43
2024.0,6.0,905 - Eldoret,Shirts & Tops,62.0,498534.47,44
2024.0,6.0,905 - Eldoret,Sports Wear,7.0,63793.11,5
2024.0,6.0,905 - Eldoret,Underwear & Basics,6.0,46551.72,4
2024.0,6.0,905 - Eldoret,Work Wear,4.0,55172.4,4
2024.0,6.0,906 - Kisii,Bags & Accessories,28.0,168534.5,9
2024.0,6.0,906 - Kisii,Bath & Linens,6.0,77844.82,5
2024.0,6.0,906 - Kisii,Bulk Items,3.0,36206.9,2
2024.0,6.0,906 - Kisii,Dresses & Skirts,8.0,60775.87,7
2024.0,6.0,906 - Kisii,Footwear,13.0,67241.36,10
2024.0,6.0,906 - Kisii,Home Textiles,13.0,157327.62,13
2024.0,6.0,906 - Kisii,Kids Wear,71.0,616206.87,35
2024.0,6.0,906 - Kisii,Miscellaneous,36.0,233879.28999999998,20
2024.0,6.0,906 - Kisii,Mixed Clothing,14.0,81465.53,11
2024.0,6.0,906 - Kisii,Outerwear,30.0,188534.47,14
2024.0,6.0,906 - Kisii,Pants & Bottoms,76.0,621465.48,42
2024.0,6.0,906 - Kisii,Shirts & Tops,48.0,364655.15,33
2024.0,6.0,906 - Kisii,Work Wear,3.0,40948.270000000004,3
2024.0,6.0,907-Kisumu WS,Bags & Accessories,33.0,208189.66,19
2024.0,6.0,907-Kisumu WS,Bath & Linens,7.0,94396.56999999999,6
2024.0,6.0,907-Kisumu WS,Bulk Items,4.0,44827.6,4
2024.0,6.0,907-Kisumu WS,Dresses & Skirts,10.0,72586.22,9
2024.0,6.0,907-Kisumu WS,Footwear,9.0,61206.88,8
2024.0,6.0,907-Kisumu WS,Home Textiles,33.0,325172.46,23
2024.0,6.0,907-Kisumu WS,Kids Wear,125.0,1039827.5700000001,55
2024.0,6.0,907-Kisumu WS,Miscellaneous,37.0,208534.46,14
2024.0,6.0,907-Kisumu WS,Mixed Clothing,28.0,160172.4,12
2024.0,6.0,907-Kisumu WS,Outerwear,77.0,561637.93,46
2024.0,6.0,907-Kisumu WS,Pants & Bottoms,105.0,835775.82,69
2024.0,6.0,907-Kisumu WS,Shirts & Tops,34.0,304310.35,30
2024.0,6.0,907-Kisumu WS,Sports Wear,3.0,26724.14,3
2024.0,6.0,907-Kisumu WS,Underwear & Basics,3.0,23275.86,3
2024.0,6.0,907-Kisumu WS,Work Wear,6.0,82327.58,4
2024.0,6.0,910 - Kitale,Bags & Accessories,5.0,34913.8,5
2024.0,6.0,910 - Kitale,Bath & Linens,12.0,162500.03,10
2024.0,6.0,910 - Kitale,Bulk Items,9.0,112500.03,8
2024.0,6.0,910 - Kitale,Dresses & Skirts,14.0,157327.58,10
2024.0,6.0,910 - Kitale,Footwear,35.0,179655.1,26
2024.0,6.0,910 - Kitale,Home Textiles,10.0,140948.29,10
2024.0,6.0,910 - Kitale,Kids Wear,125.0,1075172.4,80
2024.0,6.0,910 - Kitale,Miscellaneous,49.0,271637.95,33
2024.0,6.0,910 - Kitale,Mixed Clothing,20.0,113793.06,18
2024.0,6.0,910 - Kitale,Outerwear,51.0,356896.54,44
2024.0,6.0,910 - Kitale,Pants & Bottoms,75.0,686465.51,55
2024.0,6.0,910 - Kitale,Shirts & Tops,66.0,547844.78,53
2024.0,6.0,910 - Kitale,Sports Wear,3.0,28017.23,3
2024.0,6.0,910 - Kitale,Underwear & Basics,1.0,7758.62,1
2024.0,6.0,910 - Kitale,Work Wear,3.0,41379.31,2
2024.0,6.0,913 -Kakamega WS,Bags & Accessories,9.0,81034.49,8
2024.0,6.0,913 -Kakamega WS,Bath & Linens,4.0,48706.909999999996,4
2024.0,6.0,913 -Kakamega WS,Bulk Items,5.0,68103.45999999999,4
2024.0,6.0,913 -Kakamega WS,Dresses & Skirts,8.0,78879.31,7
2024.0,6.0,913 -Kakamega WS,Footwear,2.0,10344.82,2
2024.0,6.0,913 -Kakamega WS,Home Textiles,5.0,50000.0,5
2024.0,6.0,913 -Kakamega WS,Kids Wear,111.0,902413.8099999999,61
2024.0,6.0,913 -Kakamega WS,Miscellaneous,57.0,323448.29,24
2024.0,6.0,913 -Kakamega WS,Mixed Clothing,8.0,47844.83,6
2024.0,6.0,913 -Kakamega WS,Outerwear,79.0,552931.04,47
2024.0,6.0,913 -Kakamega WS,Pants & Bottoms,83.0,658189.66,57
2024.0,6.0,913 -Kakamega WS,Shirts & Tops,52.0,426724.17,47
2024.0,6.0,913 -Kakamega WS,Work Wear,3.0,41379.31,2
2024.0,6.0,914-EMBU WS,Bags & Accessories,8.0,60344.83,8
2024.0,6.0,914-EMBU WS,Bath & Linens,3.0,39655.17,3
2024.0,6.0,914-EMBU WS,Bulk Items,4.0,48275.87,4
2024.0,6.0,914-EMBU WS,Dresses & Skirts,11.0,91293.11,10
2024.0,6.0,914-EMBU WS,Footwear,5.0,25862.05,5
2024.0,6.0,914-EMBU WS,Home Textiles,3.0,23879.31,3
2024.0,6.0,914-EMBU WS,Kids Wear,27.0,236465.49,27
2024.0,6.0,914-EMBU WS,Miscellaneous,17.0,107758.59999999999,14
2024.0,6.0,914-EMBU WS,Mixed Clothing,7.0,45258.619999999995,7
2024.0,6.0,914-EMBU WS,Outerwear,62.0,403232.72000000003,47
2024.0,6.0,914-EMBU WS,Pants & Bottoms,32.0,248965.5,23
2024.0,6.0,914-EMBU WS,Shirts & Tops,37.0,296810.34,34
2024.0,6.0,914-EMBU WS,Sports Wear,3.0,27413.79,1
2024.0,6.0,914-EMBU WS,Underwear & Basics,1.0,7758.62,1
2024.0,6.0,914-EMBU WS,Work Wear,1.0,13793.1,1
2024.0,6.0,915-NANYUKI WS,Bags & Accessories,3.0,27586.21,3
2024.0,6.0,915-NANYUKI WS,Bulk Items,1.0,12068.97,1
2024.0,6.0,915-NANYUKI WS,Kids Wear,3.0,22844.83,3
2024.0,6.0,915-NANYUKI WS,Miscellaneous,4.0,28793.1,3
2024.0,6.0,915-NANYUKI WS,Outerwear,9.0,69655.16,8
2024.0,6.0,915-NANYUKI WS,Pants & Bottoms,4.0,30172.41,3
2024.0,6.0,915-NANYUKI WS,Shirts & Tops,7.0,53879.31,7
2024.0,6.0,915-NANYUKI WS,Sports Wear,2.0,18534.48,2
2024.0,6.0,915-NANYUKI WS,Work Wear,1.0,13793.1,1
2024.0,6.0,99 Warehouse,Bags & Accessories,63.0,602383.63,32
2024.0,6.0,99 Warehouse,Bath & Linens,91.0,1235818.91,73
2024.0,6.0,99 Warehouse,Bulk Items,386.0,1290237.15,118
2024.0,6.0,99 Warehouse,Dresses & Skirts,120.0,981918.09,50
2024.0,6.0,99 Warehouse,Footwear,845.0,5880258.64,24
2024.0,6.0,99 Warehouse,Home Textiles,74.0,905344.86,22
2024.0,6.0,99 Warehouse,Kids Wear,575.0,5801874.98,138
2024.0,6.0,99 Warehouse,Leather Goods,9.0,72068.96,2
2024.0,6.0,99 Warehouse,Miscellaneous,422.0,3027443.96,21
2024.0,6.0,99 Warehouse,Mixed Clothing,84.0,836637.94,15
2024.0,6.0,99 Warehouse,Outerwear,272.0,1886616.3800000001,88
2024.0,6.0,99 Warehouse,Pants & Bottoms,513.0,4322926.88,268
2024.0,6.0,99 Warehouse,Shirts & Tops,666.0,5493026.04,235
2024.0,6.0,99 Warehouse,Sports Wear,37.0,320258.64,25
2024.0,6.0,99 Warehouse,Underwear & Basics,5.0,59956.89,4
2024.0,6.0,99 Warehouse,Work Wear,36.0,470344.85000000003,23
2024.0,7.0,901 - Gikomba,Bags & Accessories,38.0,296982.76,28
2024.0,7.0,901 - Gikomba,Bath & Linens,22.0,334051.72,17
2024.0,7.0,901 - Gikomba,Bulk Items,6.0,72413.8,4
2024.0,7.0,901 - Gikomba,Dresses & Skirts,14.0,148275.85,9
2024.0,7.0,901 - Gikomba,Footwear,181.0,875000.0,2
2024.0,7.0,901 - Gikomba,Home Textiles,22.0,352586.22000000003,12
2024.0,7.0,901 - Gikomba,Kids Wear,45.0,500258.60000000003,25
2024.0,7.0,901 - Gikomba,Leather Goods,2.0,16379.31,1
2024.0,7.0,901 - Gikomba,Miscellaneous,8.0,54310.32,8
2024.0,7.0,901 - Gikomba,Mixed Clothing,4.0,37068.97,2
2024.0,7.0,901 - Gikomba,Outerwear,108.0,893793.11,30
2024.0,7.0,901 - Gikomba,Pants & Bottoms,87.0,736465.47,45
2024.0,7.0,901 - Gikomba,Shirts & Tops,776.0,5219224.16,52
2024.0,7.0,901 - Gikomba,Sports Wear,2.0,18965.52,2
2024.0,7.0,901 - Gikomba,Work Wear,3.0,41379.31,2
2024.0,7.0,904 - Kericho,Bags & Accessories,16.0,141379.32,10
2024.0,7.0,904 - Kericho,Bath & Linens,4.0,52586.22,4
2024.0,7.0,904 - Kericho,Bulk Items,3.0,39655.18,3
2024.0,7.0,904 - Kericho,Dresses & Skirts,8.0,67241.37,7
2024.0,7.0,904 - Kericho,Footwear,12.0,62068.93,11
2024.0,7.0,904 - Kericho,Home Textiles,5.0,67672.42,5
2024.0,7.0,904 - Kericho,Kids Wear,87.0,740431.01,42
2024.0,7.0,904 - Kericho,Miscellaneous,24.0,128017.20999999999,18
2024.0,7.0,904 - Kericho,Mixed Clothing,9.0,51724.11,9
2024.0,7.0,904 - Kericho,Outerwear,102.0,732241.38,49
2024.0,7.0,904 - Kericho,Pants & Bottoms,38.0,284913.79,20
2024.0,7.0,904 - Kericho,Shirts & Tops,31.0,238793.11,25
2024.0,7.0,904 - Kericho,Underwear & Basics,2.0,14224.14,2
2024.0,7.0,904 - Kericho,Work Wear,1.0,13362.07,1
2024.0,7.0,904.5 Meru WS,Bags & Accessories,37.0,271551.74,28
2024.0,7.0,904.5 Meru WS,Bath & Linens,12.0,173275.86,11
